Date,QMI_SPX_GOLD,QMI_SPX_BTC,QMI_GOLD_BTC
2023-09-27,5.479921754369954e-06,3.6198996509972936e-05,0.02666347853202511
2023-09-28,0.00015310670746848665,7.058524321479354e-05,0.02863405248283657
2023-09-29,0.0006589691791467622,0.00012145076064107307,0.030820440947140204
2023-10-02,0.001085091376301195,0.00015653209268207124,0.032123641025381566
2023-10-03,0.0014341634713708196,0.00015683614469996776,0.03260326099077138
2023-10-04,0.0019944097600466115,0.0001206825997062122,0.03246810164002312
2023-10-05,0.0027084402281906117,8.402876154134375e-05,0.032366345644649464
2023-10-06,0.004162189987142129,9.030610460514232e-05,0.032860642359183734
2023-10-09,0.006325360747693187,8.425349101925939e-05,0.03269712978546502
2023-10-10,0.008914063715138476,4.3107042218548663e-05,0.03276653434512167
2023-10-11,0.011269315680880743,1.3913447587832195e-05,0.03260191231318288
2023-10-12,0.013692499903190658,3.123073896160733e-07,0.032678406056524056
2023-10-13,0.015468547511389263,1.9886153272197227e-05,0.03290820523383886
2023-10-16,0.015926995320627357,5.058156500714617e-05,0.033009732532505054
2023-10-17,0.014767668268368617,0.00011284579593562327,0.03220635248760506
2023-10-18,0.012436384838643733,0.00018199670577734306,0.030323520111080526
2023-10-19,0.009508694289007136,0.00019097737314488494,0.02835523278095231
2023-10-20,0.007117972528489225,0.000160798997539624,0.026670557278860474
2023-10-23,0.005422983777064627,0.0001188142840198303,0.024695197335052876
2023-10-24,0.004003629470910597,9.93633002390748e-05,0.02218339981367823
2023-10-25,0.0030216238410080143,6.864188734212462e-05,0.01949520727372256
2023-10-26,0.0024884994234156688,4.966826740526731e-05,0.016496078185212926
2023-10-27,0.0023106658477334285,2.5952388985395203e-05,0.013684398542658904
2023-10-30,0.0022026286653923366,1.585934467862593e-06,0.011274032581970905
2023-10-31,0.0023392708472271817,6.708790269982501e-07,0.009631129650881198
2023-11-01,0.002676118656047999,4.680969791781564e-07,0.00881902942581192
2023-11-02,0.003318547155737761,2.937142170167384e-05,0.00862041019490134
2023-11-03,0.004088334997825904,0.00019492106580698554,0.00926589264447486
2023-11-06,0.00485660472611571,0.0006146593363202113,0.01083334691392257
2023-11-07,0.005770394764311515,0.001233255133469835,0.013271444889912387
2023-11-08,0.006411733532334596,0.0018616259599527618,0.016562463742852196
2023-11-09,0.006378983886052403,0.0020681397790085487,0.02008116094141521
2023-11-10,0.005791054603347501,0.0018092133278028166,0.022875290571662932
2023-11-13,0.004694991731893028,0.0012008414836583992,0.02415795604872817
2023-11-14,0.00306937094950821,0.00046348509318194786,0.02399521451970643
2023-11-15,0.0015360303209914772,6.75625277497538e-05,0.023024427287567928
2023-11-16,0.00033248702433019695,9.057939435441753e-05,0.0216168524753364
2023-11-17,2.091628091971387e-05,0.0007971693577621952,0.019611053340212292
2023-11-20,0.0008608613699774281,0.0021939590548730736,0.017567795411070675
2023-11-21,0.00228091292111543,0.003695757967223101,0.016037797906732543
2023-11-22,0.003706587395953642,0.004935539498251096,0.014923503862912968
2023-11-23,0.004800007069085566,0.005621101410478002,0.01459764106899053
2023-11-24,0.0051214856797511255,0.005999041182808806,0.014834030756036398
2023-11-27,0.004577959041742297,0.006040602377405557,0.015143016280562804
2023-11-28,0.0035087387765970757,0.005813391008955171,0.01566617684640126
2023-11-29,0.002177090659287173,0.005368765802492015,0.016256852904034336
2023-11-30,0.000996824400312346,0.0050320581045188995,0.016861879959891746
2023-12-01,0.00026992103300360615,0.005386528290469261,0.01725455165209744
2023-12-04,1.9878329209355172e-06,0.006442118466578162,0.017449861391976018
2023-12-05,0.00019993049956879005,0.007667521325845583,0.018071628029180387
2023-12-06,0.0007877955007342674,0.00894763475808924,0.0189809916796978
2023-12-07,0.0017901800289609193,0.010060454904079807,0.02083066724035809
2023-12-08,0.003096888504226958,0.010551217571946658,0.023397207937200903
2023-12-11,0.004606207880179403,0.009436119569286028,0.026198721281597948
2023-12-12,0.00590052540610797,0.00756108508532094,0.028160797761550893
2023-12-13,0.00677969735398487,0.00544324975515309,0.029003984009771888
2023-12-14,0.007369015390501943,0.00387129748911208,0.029075030754524778
2023-12-15,0.007929624171166383,0.003004274916565519,0.02867700846344945
2023-12-18,0.008222865119115519,0.002605255961412256,0.028190501546648594
2023-12-19,0.008308870669752055,0.002506760453207302,0.028260380894876702
2023-12-20,0.008278196502578106,0.0023750383293206223,0.028505666675265884
2023-12-21,0.008251288737508577,0.0020984516123179198,0.029157651662603756
2023-12-22,0.008059173844387812,0.0015885694631303515,0.02947107995932352
2023-12-25,0.007895000324432244,0.0011385767584228823,0.02957866043742763
2023-12-26,0.007720076389744035,0.0007973862068098025,0.029135757128233686
2023-12-27,0.007615007430099241,0.0006150887593259213,0.02832769205271435
2023-12-28,0.007570824300783596,0.000588692579767347,0.026857535160719537
2023-12-29,0.007700426040136321,0.0006989520362464807,0.024998577831593982
2024-01-01,0.008156258173086406,0.0009626909394464533,0.022760324897103557
2024-01-02,0.008923198832642365,0.001351271821587563,0.02103476545860794
2024-01-03,0.010024092873226476,0.0017210343746320023,0.019948934172820842
2024-01-04,0.011663356130797053,0.0019513224229816828,0.019667180908611193
2024-01-05,0.013691386903170844,0.0018323901713469537,0.019809176154893082
2024-01-08,0.015413868871946401,0.0013428647826253526,0.01968767432906382
2024-01-09,0.016866975695216446,0.0006251527368916765,0.019631225951236675
2024-01-10,0.017611892180434796,0.00011901255408730549,0.019708614145761305
