Date,C
2023-08-16,1.6264512719776414
2023-08-17,1.624224791476767
2023-08-18,1.621928644259633
2023-08-21,1.6193893808902582
2023-08-22,1.617320098780845
2023-08-23,1.6172312229253396
2023-08-24,1.6214703745105685
2023-08-25,1.6327220364197597
2023-08-28,1.6534459014228402
2023-08-29,1.6796359543988322
2023-08-30,1.7052640705988857
2023-08-31,1.7221083043362917
2023-09-01,1.72994171286905
2023-09-04,1.7313883769711824
2023-09-05,1.7308924856186534
2023-09-06,1.7297886472905368
2023-09-07,1.7249031455928625
2023-09-08,1.7093162209523836
2023-09-11,1.671884749266784
2023-09-12,1.6101251309895181
2023-09-13,1.537000924055708
2023-09-14,1.474327837792509
2023-09-15,1.4366765258181429
2023-09-18,1.4218299606613287
2023-09-19,1.4212889712800811
2023-09-20,1.4263455773922395
2023-09-21,1.4319291893436847
2023-09-22,1.435065035992355
2023-09-25,1.433826975621295
2023-09-26,1.4285241995307487
2023-09-27,1.4216984977172935
2023-09-28,1.418528175768034
2023-09-29,1.4223061772185783
2023-10-02,1.4308641652272645
2023-10-03,1.4402360083114083
2023-10-04,1.4491659101652463
2023-10-05,1.4596239138769782
2023-10-06,1.4767102154356364
2023-10-09,1.5028133114919004
2023-10-10,1.537226156706283
2023-10-11,1.5730542443001172
2023-10-12,1.604907832312194
2023-10-13,1.6290356662609675
2023-10-16,1.6440383883949552
2023-10-17,1.6483394582435646
2023-10-18,1.642798419973289
2023-10-19,1.6271945257767852
2023-10-20,1.6037990103832527
2023-10-23,1.577269281671924
2023-10-24,1.5526618303676942
2023-10-25,1.5329586399745982
2023-10-26,1.5201949562605872
2023-10-27,1.5175831851907098
2023-10-30,1.524449691063796
2023-10-31,1.5403423182217004
2023-11-01,1.5623355697027226
2023-11-02,1.5907866827944375
2023-11-03,1.6186734711152961
2023-11-06,1.6406528173892958
2023-11-07,1.6531195711407387
2023-11-08,1.6555540179792818
2023-11-09,1.6471619067594976
2023-11-10,1.6269678372645409
2023-11-13,1.5964877845674392
2023-11-14,1.5563595531076466
2023-11-15,1.5105937821023787
2023-11-16,1.466336264859577
2023-11-17,1.4442028000478555
2023-11-20,1.4651107411623168
2023-11-21,1.5268654736607477
2023-11-22,1.6019443911792166
2023-11-23,1.6572220776114401
2023-11-24,1.6843886335638496
2023-11-27,1.6911295732415381
2023-11-28,1.6849364077435796
2023-11-29,1.6674531012518523
2023-11-30,1.6409800082268344
2023-12-01,1.6167016910119318
2023-12-04,1.6077535116239314
2023-12-05,1.6171305882796834
2023-12-06,1.636699690149092
2023-12-07,1.6544942628162238
2023-12-08,1.6656249194851271
2023-12-11,1.6663935958743128
2023-12-12,1.6585216266061142
2023-12-13,1.6446489238696393
2023-12-14,1.630764181957705
2023-12-15,1.6212851876237775
2023-12-18,1.6175926449521831
2023-12-19,1.6173935626008165
2023-12-20,1.6166437453999123
2023-12-21,1.6132749929227241
2023-12-22,1.6066009523359568
2023-12-25,1.5980431171849625
2023-12-26,1.5899069179728376
2023-12-27,1.5849967338292072
2023-12-28,1.5849161267891052
2023-12-29,1.5909967372771527
2024-01-01,1.6050480993528764
2024-01-02,1.6257087261313112
2024-01-03,1.649397226425836
2024-01-04,1.670872805119204
2024-01-05,1.687266173752216
2024-01-08,1.6979439945653627
2024-01-09,1.7035628847419977
2024-01-10,1.7056209459028555
2024-01-11,1.7061151987798546
2024-01-12,1.7064370873869577
2024-01-15,1.7062741092993046
2024-01-16,1.7050702806197602
2024-01-17,1.7020487839762417
2024-01-18,1.6992139810999676
2024-01-19,1.6965067167516057
2024-01-22,1.693467216413098
2024-01-23,1.687712652688176
2024-01-24,1.680270552917614
2024-01-25,1.6724436420848108
2024-01-26,1.6637805905537248
2024-01-29,1.6544300741109836
2024-01-30,1.6445970992801495
2024-01-31,1.6369850288975194
2024-02-01,1.6305522650724802
2024-02-02,1.6237755597725296
2024-02-05,1.6146932849060116
2024-02-06,1.6030030561373056
2024-02-07,1.5899415460411401
2024-02-08,1.5781249631615335
2024-02-09,1.5714165273027125
2024-02-12,1.5721583814583384
2024-02-13,1.580689182072864
2024-02-14,1.5934327296474002
2024-02-15,1.6121786172497654
2024-02-16,1.6436133904291166
2024-02-19,1.6769969428622886
2024-02-20,1.685035014721891
2024-02-21,1.6568231912642863
2024-02-22,1.6050406635514793
2024-02-23,1.5578309344385632
2024-02-26,1.5215097460675524
2024-02-27,1.495810223807838
2024-02-28,1.4772607624130458
2024-02-29,1.4634420671899049
2024-03-01,1.4537444790244347
2024-03-04,1.4463606946539447
2024-03-05,1.4403960518490198
2024-03-06,1.4357661852814576
2024-03-07,1.4327277030482384
2024-03-08,1.4314036717883452
2024-03-11,1.4333054403693284
2024-03-12,1.4408169100536876
2024-03-13,1.4589709470326426
2024-03-14,1.4987926207259967
2024-03-15,1.5675857602750598
2024-03-18,1.6464225886109514
2024-03-19,1.703036551011671
2024-03-20,1.719909933158131
2024-03-21,1.707605431456771
2024-03-22,1.684647239448374
2024-03-25,1.6597700011333398
2024-03-26,1.63944388573692
2024-03-27,1.6294116688984621
2024-03-28,1.6349899231354408
2024-03-29,1.6566381122585219
2024-04-01,1.6865723096349026
2024-04-02,1.7125905101658805
2024-04-03,1.7259611740530794
2024-04-04,1.727676638765881
2024-04-05,1.7235903050229258
2024-04-08,1.7184040706627377
2024-04-09,1.714037822770802
2024-04-10,1.7106688414662845
2024-04-11,1.7086608431572834
2024-04-12,1.7079817846477496
2024-04-15,1.7081468415749221
2024-04-16,1.7082827475862967
2024-04-17,1.7080855759659495
2024-04-18,1.707743920077097
2024-04-19,1.7081152502223016
2024-04-22,1.7087752874391493
2024-04-23,1.7021638122370437
2024-04-24,1.6749733828284465
2024-04-25,1.63376004599478
2024-04-26,1.6008964828601455
2024-04-29,1.6002075000528693
2024-04-30,1.628819782886266
2024-05-01,1.6654269704926954
2024-05-02,1.6937430920770733
2024-05-03,1.7073786861259113
2024-05-06,1.7110359163222448
2024-05-07,1.7084664085386994
2024-05-08,1.7026631630099738
2024-05-09,1.6960049440978284
2024-05-10,1.6907946189804333
2024-05-13,1.6878179106558349
2024-05-14,1.6868565511202596
2024-05-15,1.6864702183312712
2024-05-16,1.6861142914268499
2024-05-17,1.6849723074517122
2024-05-20,1.6829974662964435
2024-05-21,1.6794564470680682
2024-05-22,1.6749887418146567
2024-05-23,1.6700455739105966
2024-05-24,1.668429536054174
2024-05-27,1.6739231967264443
2024-05-28,1.685728483510191
2024-05-29,1.698005421956706
2024-05-30,1.7041508471267768
2024-05-31,1.7043116629278876
2024-06-03,1.7030993942373378
2024-06-04,1.7040616190644222
2024-06-05,1.7084445614131825
2024-06-06,1.7131048474422437
2024-06-07,1.7173248635976508
2024-06-10,1.7202666844481511
2024-06-11,1.722165329223019
2024-06-12,1.7222094341500582
2024-06-13,1.719886995642484
2024-06-14,1.7150679413432346
2024-06-17,1.7081770412332782
2024-06-18,1.700844822972467
2024-06-19,1.6955922902131928
2024-06-20,1.6929683672900657
2024-06-21,1.6918503469962385
2024-06-24,1.6894274280751063
2024-06-25,1.6823448567343717
2024-06-26,1.664478197211072
2024-06-27,1.6320029181119555
2024-06-28,1.5861169217399163
2024-07-01,1.5346857322114094
2024-07-02,1.4900694917374615
2024-07-03,1.4596069639722569
2024-07-04,1.4446155756001022
2024-07-05,1.4388481711725571
2024-07-08,1.4397435379559493
2024-07-09,1.4459358085210319
2024-07-10,1.4575682260915368
2024-07-11,1.4715867028046148
2024-07-12,1.486673952744365
2024-07-15,1.5023486522294822
2024-07-16,1.5177966699682635
2024-07-17,1.5331360387041653
2024-07-18,1.5479830925963975
2024-07-19,1.5637826177883813
2024-07-22,1.5787632137051768
2024-07-23,1.5907606900914495
2024-07-24,1.5968807424319496
2024-07-25,1.596941430326652
2024-07-26,1.5927693125560476
2024-07-29,1.5870077940675698
2024-07-30,1.5820581915010141
2024-07-31,1.5781068207192392
2024-08-01,1.5751914613265894
2024-08-02,1.5731751689150506
2024-08-05,1.5729324734369943
2024-08-06,1.5745243264813753
2024-08-07,1.5779685944594848
2024-08-08,1.5841640513690056
2024-08-09,1.5964941241682287
2024-08-12,1.6168813353343359
2024-08-13,1.6447379977940624
2024-08-14,1.6751045459636515
2024-08-15,1.7003450241671558
2024-08-16,1.7134628728212682
2024-08-19,1.7118471616529736
2024-08-20,1.6995497387713214
2024-08-21,1.6835892088628661
2024-08-22,1.6695268260459042
2024-08-23,1.6590687950117913
2024-08-26,1.6518598987593165
2024-08-27,1.6461066708199248
2024-08-28,1.6412575061253374
2024-08-29,1.636059670540605
2024-08-30,1.6306715856017826
2024-09-02,1.6260191397856756
2024-09-03,1.6225941632626533
2024-09-04,1.619685958335994
2024-09-05,1.6152263100249789
2024-09-06,1.6065409778715114
2024-09-09,1.5909214136139596
2024-09-10,1.5663880122058453
2024-09-11,1.5330040352799053
2024-09-12,1.494821793690285
2024-09-13,1.4603917695509583
2024-09-16,1.439242714135217
2024-09-17,1.4338441530006782
2024-09-18,1.4387749098430536
2024-09-19,1.4458685084823604
2024-09-20,1.4505565925729413
2024-09-23,1.4527496203171817
2024-09-24,1.4530941425623694
2024-09-25,1.4539358824355206
2024-09-26,1.4552544877326559
2024-09-27,1.457187674006982
2024-09-30,1.4588187036435751
2024-10-01,1.4607229145823002
2024-10-02,1.4641431580232984
2024-10-03,1.4724157135036264
2024-10-04,1.490036903941543
2024-10-07,1.5236771311340946
2024-10-08,1.5770416523376731
2024-10-09,1.6419812768430664
2024-10-10,1.6955177434048998
2024-10-11,1.7176457488828412
2024-10-14,1.6916713196126556
2024-10-15,1.6295818901837995
2024-10-16,1.5520598949790523
2024-10-17,1.4891046740006633
2024-10-18,1.4515436210363049
2024-10-21,1.434830872500788
2024-10-22,1.4299137191161584
2024-10-23,1.4307614992387256
2024-10-24,1.4343438803311945
2024-10-25,1.4424449014336276
2024-10-28,1.4595299182450174
2024-10-29,1.4907216279517808
2024-10-30,1.5325591450299092
2024-10-31,1.5743906083889723
2024-11-01,1.6038115685106966
2024-11-04,1.6154374037998727
2024-11-05,1.6120339593810904
2024-11-06,1.6062905097391986
2024-11-07,1.6142793921379635
2024-11-08,1.6479950229648495
2024-11-11,1.6811661653818941
2024-11-12,1.6845504097988557
2024-11-13,1.6673236712023873
2024-11-14,1.6711935840549696
2024-11-15,1.6191496765971891
2024-11-18,1.5626031533622802
2024-11-19,1.5307345013895144
2024-11-20,1.595114212508997
2024-11-21,1.6715619731283666
2024-11-22,1.7062510788103438
2024-11-25,1.7201575365321784
2024-11-26,1.7090476641262253
2024-11-27,1.6591262481763656
2024-11-28,1.5805340439040745
2024-11-29,1.506382762003441
2024-12-02,1.4690845930663536
2024-12-03,1.4717593520884833
2024-12-04,1.5042494397355977
2024-12-05,1.5517462181207005
2024-12-06,1.601803865446281
2024-12-09,1.6437600533016727
2024-12-10,1.6731267390464553
2024-12-11,1.688978902888622
2024-12-12,1.6943597371896928
2024-12-13,1.6911959474661806
2024-12-16,1.6825932137860775
2024-12-17,1.67389232248318
2024-12-18,1.6709480928305414
2024-12-19,1.6747647739096674
2024-12-20,1.68225768476033
2024-12-23,1.6896701533000966
2024-12-24,1.6960547560837167
2024-12-25,1.7013161608196823
2024-12-26,1.7057071189532758
2024-12-27,1.7094990358369309
2024-12-30,1.7127033000370766
2024-12-31,1.7152779022862141
2025-01-01,1.7175195448990646
